id,rpt_yr,grad_date,orig_major,grad_major,current_major,biol_108,biol_109,exsc_110,exsc_140,act_english,act_math,act_reading,act_science,act_composite,sat_verbal,sat_math,sat_composite
1108780,2014,,EXSC,,EXSC,3,3,4,4,25,18,21,20,21,,,
1109379,2014,,ECON,,,,,,,21,21,23,25,22,,,
1109517,2014,,BMB ,,BMB ,,,,,25,23,25,23,24,,,
1110094,2014,,EXSC,,COMM,,,,,25,25,27,25,26,,,
1110332,2014,,BMB ,,BMB ,,,,,23,24,23,23,23,,,
1110660,2014,,UNDE,,,,,,,28,31,22,25,27,,,
1110735,2014,,PHYS,,CJS.,,,,,22,17,25,22,20,,,
1111815,2014,,MATH,,UNDE,,,,,21,19,22,21,21,,,
1114148,2014,,USEC,,SOCI,,,,,22,20,22,22,22,,,
1114760,2014,,FINA,,FINA,,,,,18,24,21,19,21,,,
1117761,2014,,UNDE,,PRT ,,,4,,23,19,20,22,21,,,
1120795,2014,,PNRS,,SOCI,1,,,,21,19,25,22,22,,,
1121664,2014,,PS  ,,PS  ,,,,,25,28,22,25,25,,,
1122565,2014,,PNRS,,PRT ,3.33,3,,,24,17,29,22,23,,,
1123812,2014,,PNRS,,,0,,,,21,21,28,22,23,,,
1127385,2014,,ELED,,PSYC,,,,,26,19,24,20,22,,,
1128011,2014,,BMB ,,BIOL,,,,,21,25,21,23,23,,,
1128039,2014,,PNRS,,NURS,2.67,3,,,22,17,22,21,20,,,
1128094,2014,,BA  ,,BA  ,,,,,25,23,29,20,24,,,
1130038,2014,,MUST,,,,,,,20,19,23,26,22,,,
1131243,2014,,EXSC,,EXSC,3,3,4,4,29,24,26,30,27,540,680,1220
1131875,2014,,COMM,,COMM,,,,,25,17,23,21,22,,,
1132382,2014,,ENGL,,ENGL,2,,,,24,23,34,25,27,,,
1133156,2014,,HIST,,HIST,,,,,22,16,23,23,21,,,
1133358,2014,,UNDE,,BMB ,,,,,26,24,26,27,26,,,
1133560,2014,,UNDE,,UNDE,,,,,22,22,18,22,21,,,
1134074,2014,,UNDE,,ELED,,,,,29,23,32,22,27,570,470,1040
1136870,2014,,PSYC,,HIST,,,,,,,,,,500,480,980
1143189,2014,,UNDE,,COMM,,,,,22,20,21,20,21,,,
1169088,2014,,BA  ,,BA  ,,,,,24,25,20,23,23,,,
1175164,2014,,EXSC,,,,,,0,29,26,24,28,27,560,650,1210
990068,2013,,UNDE,,,,,,,31,30,30,30,29,,,
992152,2013,,EXSC,,EXSC,2.67,2,4,4,29,26,23,24,26,470,600,1070
996221,2013,,PSYC,,ENVS,,,,,24,24,20,22,22,500,520,1020
1000281,2013,,UNDE,,COMM,,,,,26,24,26,22,25,,,
1007765,2013,,UNDE,,COMM,,,,,25,19,32,23,25,,,
1008650,2013,,UNDE,,,,,,,30,27,26,24,26,,,
1009723,2013,,THEA,,,,,,,23,21,26,21,23,,,
1014392,2013,,EXSC,,,3,,3,4,24,19,29,27,24,,,
1016134,2013,,UNDE,,PSYC,,,,,28,27,30,25,26,,,
1018597,2013,,EXSC,,EXSC,2,1.67,3,3,21,20,21,22,21,,,
1023416,2013,,UNDE,,ELED,,,,,21,19,24,24,22,,,
1031846,2013,,ELED,,ELED,,,,,20,25,17,22,21,490,520,1010
1032985,2013,,BIOL,,BIOL,,,,,30,28,29,26,28,,,
1035487,2013,,ELED,,ELED,,,,,23,25,19,23,23,,,
1038032,2013,,EXSC,,EXSC,2.67,2.33,3.67,3,25,24,19,20,21,380,460,840
1040184,2013,,PNRS,,,4,4,,,28,27,31,32,30,,,
1047988,2013,,BIOL,,,,,,,35,32,36,36,33,680,680,1360
1049827,2013,,PNRS,,PS  ,,,,,19,16,26,23,21,,,
1049964,2013,,UNDE,,,,,,,20,24,21,23,22,,,
1050959,2013,,FINA,,,,,,,26,25,25,21,24,,,
1051538,2013,,PNRS,,NURS,4,4,,,22,23,22,25,22,,,
1051649,2013,,UNDE,,COMM,,,,,22,16,25,22,21,,,
1055136,2013,,EXSC,,EXSC,4,3.33,4,4,28,22,28,22,25,,,
1055214,2013,,ELED,,ELED,,,,,28,23,24,25,25,560,520,1080
1055763,2013,,ACCT,,ACCT,,,,,25,25,25,24,25,660,510,1170
1057961,2013,,PNRS,,,3,3.33,3,,24,20,26,22,23,520,510,1030
1058123,2013,,CHEM,,CHEM,,,,,29,27,24,28,27,540,640,1180
1059576,2013,,EXSC,,EXSC,4,3.33,4,4,31,25,30,23,27,,,
1062133,2013,,ELED,,ELED,,,,,33,26,35,29,31,,,
1062199,2013,,EXSC,,EXSC,3,2.67,3.67,3.67,23,19,29,27,25,,,
1064836,2013,,HIST,,HIST,,,,,,,,,,570,470,1040
1064839,2013,,PNRS,,,,,,,28,23,34,28,28,,,
1066243,2013,,PNRS,,,3,3.33,,,20,23,18,23,21,,,
1066638,2013,,SPAN,,ACCT,,,,,25,20,18,21,21,,,
1067426,2013,,BIOL,,,,,,,22,21,19,20,21,,,
1068152,2013,,BMB ,,BIOL,,,,,32,25,27,27,26,580,550,1130
1068242,2013,,PSYC,,ENGL,,,,,,,,,,530,480,1010
1070766,2013,,BIOL,,NURS,4,4,,,20,19,20,21,20,450,510,960
1073315,2013,,PHYS,,PHYS,,,,,27,27,28,24,27,,,
1074293,2013,,EXSC,,EXSC,3,3,3.33,4,25,28,31,27,27,,,
1076234,2013,,BA  ,,BA  ,,,,,24,28,30,28,28,,,
1076341,2013,,PMLS,,PS  ,1.33,,,,,,,,,480,470,950
1080587,2013,,EXSC,,EXSC,3.67,4,4,4,22,16,23,19,20,,,
1080639,2013,,BIOL,,CHEM,,,,,25,27,21,27,25,,,
1080707,2013,,UNDE,,,,,,,27,27,31,26,28,,,
1085244,2013,,EXSC,,,2,,,4,24,23,25,25,24,520,550,1070
1085559,2013,,PNRS,,NURS,3.33,4,,,20,18,22,20,20,,,
1085701,2013,,CS  ,,CS  ,,,,,21,17,21,20,20,,,
1086428,2013,,ENGL,,CS  ,,,,,25,19,22,21,22,,,
1087231,2013,,PNRS,,,3,,,,29,21,27,24,25,,,
1094443,2013,,BMB ,,BMB ,,,,,,,,,,660,560,1220
1095792,2013,,BA  ,,,,,,,20,24,22,21,22,,,
1108170,2013,,BA  ,,PSYC,,,,,,,,,,530,520,1050
107275,2014,,BIOL,,PSYC,,,,,23,24,28,21,24,,,
651142,2014,,CJS.,,,,,,,22,19,24,25,22,,,
971180,2014,,PNRS,,BA  ,,,,,24,21,31,24,23,,,
1032127,2014,,CHEM,,CHEM,,,,,27,26,28,32,28,600,540,1140
1039569,2014,,BIOL,,,,,,,,,,,,600,530,1130
1040356,2014,,ENGL,,ENGL,,,,,27,25,32,26,28,,,
1043636,2014,,UNDE,,,1.67,,4,,24,25,22,23,24,,,
1044302,2014,,PNRS,,BIOL,4,,,,23,25,21,27,22,480,570,1050
1045107,2014,,BIOL,,,,,,,,,,,,570,530,1100
1046717,2014,,BMB ,,BMB ,,,,,35,29,34,33,32,670,690,1360
1047540,2014,,UNDE,,PS  ,,,,,24,25,27,21,23,,,
1047898,2014,,EXSC,,BIOL,2,,4,,25,24,25,25,24,,,
1052392,2014,,CJS.,,CJS.,4,,,,26,31,33,28,29,540,660,1200
1054207,2014,,COMM,,COMM,,,,,19,22,22,22,20,,,
1054298,2014,,ACCT,,ACCT,,,,,25,26,29,25,26,650,600,1250
1054956,2014,,CJS.,,CJS.,,,,,,,,,,590,520,1110
1057752,2014,,PNRS,,,,,,,18,19,25,20,21,,,
1064819,2014,,EXSC,,SOCI,,,0,,22,19,20,22,21,,,
1080564,2014,,BIOL,,CJS.,3,,,,30,23,28,24,26,610,520,1130
1089169,2014,,ACCT,,,,,,,,,,,,560,560,1120
1093064,2014,,UNDE,,BA  ,,,,,25,16,29,20,21,,,
1095345,2014,,UNDE,,,,,,,25,22,23,23,23,,,
1096317,2014,,UNDE,,UNDE,,,,,35,26,31,28,30,,,
1096322,2014,,EXSC,,EXSC,3,3,1.67,4,21,21,21,20,21,,,
1096552,2014,,UNDE,,NURS,3,3,,,25,17,21,20,21,,,
1109689,2014,,PNRS,,,0,,,,30,24,34,26,29,,,
1109953,2014,,UNDE,,PNRS,,,,,21,24,15,20,20,,,
1110114,2014,,PNRS,,PSYC,0,,,,21,17,22,15,19,,,
1110390,2014,,CHEM,,UNDE,,,,,22,23,27,25,24,,,
1110608,2014,,MUST,,MUS ,,,,,26,18,24,21,22,,,
1112727,2014,,UNDE,,PSYC,,,,,,,,,,590,560,1150
1112787,2014,,UNDE,,UNDE,,,,,22,18,21,21,21,,,
1114100,2014,,BIOL,,NURS,3,,,,27,24,27,25,25,540,500,1040
1114894,2014,,CJS.,,CJS.,,,,,31,28,24,25,26,,,
1115043,2014,,PS  ,,PS  ,,,,,,,,,,550,430,980
1115931,2014,,BIOL,,COMM,,,,,23,17,23,19,20,,,
1117352,2014,,PNRS,,PNRS,2.67,1.33,,,22,21,22,21,21,,,
1119150,2014,,ELED,,,,,,,24,18,21,20,21,,,
1119897,2014,,PNRS,,,3.67,3,,,,,,,,550,570,1120
1121858,2014,,PSYC,,PSYC,,,,,19,24,21,21,21,,,
1125399,2014,,PNRS,,NURS,4,,,,25,25,18,21,22,480,490,970
1125860,2014,,BIOL,,,,,,,,,,,,550,530,1080
1125931,2014,,ACCT,,ACCT,,,,,26,24,29,22,25,,,
1126731,2014,,MAAC,,,,,,,,,,,,600,630,1230
1128131,2014,,EXSC,,EXSC,2,2,3,3,23,25,23,25,24,,,
1131625,2014,,FINA,,PNRS,,,,,29,20,29,25,24,,,
1132056,2014,,BMB ,,BMB ,,,,,25,24,23,25,24,,,
1132490,2014,,CS  ,,CS  ,,,,,29,30,32,28,30,,,
1132503,2014,,UNDE,,COMM,,,,,23,29,24,28,25,,,
1136358,2014,,PSYC,,,,,,,29,23,26,23,25,,,
1141332,2014,,EXSC,,,,,3,,22,20,18,19,20,,,
1162705,2014,,MUS ,,,,,,,27,21,26,20,24,,,
1167198,2014,,PNRS,,,,,,,23,22,19,21,21,,,
1174037,2014,,ENGL,,ENGL,,,,,,,,,,730,670,1400
1181751,2014,,BIOL,,MATH,,,,,16,21,16,25,20,,,
990916,2013,,PNRS,,,4,3,,,23,18,21,23,21,,,
990980,2013,,UNDE,,,,,,,28,26,31,25,28,,,
997364,2013,,EXSC,,,1,,2.67,3,20,24,19,25,22,,,
998388,2013,,UNDE,,CHEM,,,,,29,24,30,24,27,,,
999003,2013,,FINA,,FINA,,,,,22,17,27,21,22,,,
1000542,2013,,BIOL,,PS  ,,,,,24,22,25,22,23,,,
1010887,2013,,PSYC,,PSYC,,,,,29,20,30,22,25,,,
1032723,2013,,CS  ,,,,,,,19,23,20,23,21,,,
1033766,2013,,UNDE,,,,,,,28,25,19,23,23,,,
1035181,2013,,THEO,,THEO,,,,,26,26,32,27,27,,,
1035461,2013,,CHEM,,CHEM,,,,,34,26,27,23,26,,,
1037773,2013,,PSYC,,EXSC,4,4,4,4,22,24,23,25,24,,,
1046122,2013,,PNRS,,NURS,4,4,,,26,20,26,23,23,,,
1046793,2013,,PS  ,,PS  ,,,,,17,17,22,20,19,440,430,870
1047909,2013,,UNDE,,,,,2.67,,27,24,21,27,25,,,
1048253,2013,,CE  ,,,,,,,25,20,25,25,24,,,
1049426,2013,,PNRS,,PSYC,3,3,,,25,25,24,24,25,,,
1049847,2013,,PSYC,,PSYC,,,,,23,17,23,23,22,,,
1049882,2013,,PS  ,,MUS ,,,,,24,21,21,26,22,,,
1049903,2013,,PNRS,,,0,,,,19,23,24,22,21,,,
1050045,2013,,ACCT,,ACCT,,,,,30,24,26,24,25,,,
1050509,2013,,PSYC,,,,,,,28,20,21,23,23,,,
1051614,2013,,UNDE,,COMM,3,,,,22,24,23,24,23,,,
1051659,2013,,PNRS,,NURS,3,3,,,,,,,,500,590,1090
1051662,2013,,COMM,,,2,3,4,4,,,,,,500,440,940
1056923,2013,,BMB ,,BMB ,,,,,24,24,24,25,24,,,
1059892,2013,,PSYC,,PSYC,,,,,27,19,26,24,24,,,
1060006,2013,,UNDE,,,,,,,,,,,,540,500,1040
1060214,2013,,CJS.,,CJS.,,,,,,,,,,510,590,1100
1063705,2013,,MAAC,,MAAC,,,,,31,27,22,26,27,,,
1063963,2013,,EXSC,,EXSC,3,3,3,3,22,24,22,23,23,,,
1065075,2013,,BA  ,,,,,,,17,22,20,21,20,360,460,820
1065529,2013,,FLIS,,ART ,,,,,21,18,19,24,21,,,
1065932,2013,,UNDE,,PRT ,3,3.33,,,,,,,,490,480,970
1066339,2013,,UNDE,,,,,,,25,22,21,21,22,,,
1068298,2013,,BIOL,,BIOL,,,,,23,24,23,22,22,,,
1069452,2013,,UNDE,,BA  ,,,,,23,25,25,26,25,,,
1070483,2013,,PSYC,,PSYC,,,,,21,18,19,20,20,,,
1070859,2013,,PNRS,,,3,,,,26,16,30,24,24,,,
1070875,2013,,UNDE,,,,,,,22,22,23,23,23,,,
1073522,2013,,BIOL,,ACCT,,,,,17,23,20,20,20,430,460,890
1074031,2013,,ART ,,,,,,,26,21,19,17,21,,,
1074938,2013,,UNDE,,COMM,,,,,,,,,,490,490,980
1075510,2013,,PNRS,,,3,,,,26,22,26,23,24,,,
1076236,2013,,PSYC,,COMM,,,,,20,22,18,20,20,470,520,990
1079061,2013,,ACCT,,ACCT,,,,,20,19,20,19,20,,,
1079442,2013,,FLIS,,FLIS,,,,,25,18,32,28,26,,,
1083103,2013,,BA  ,,BA  ,,,,,26,28,32,26,28,,,
1087335,2013,,ARTA,,,,,2,3,,,,,,500,440,940
1090866,2013,,COMM,,,,,,,22,17,20,22,20,470,370,840
1092806,2013,,UNDE,,UNDE,,,,,25,25,32,25,27,,,
1094678,2013,,PSYC,,PSYC,,,,,25,25,21,24,24,,,
107007,2014,,BIOL,,BA  ,2.33,,,,30,20,34,26,28,,,
107296,2014,,PSYC,,PSYC,4,3.67,4,4,35,28,33,28,30,,,
380956,2014,,COMM,,COMM,,,,,24,23,23,21,23,,,
1002514,2014,,PHYS,,PHYS,,,,,35,29,36,35,34,730,600,1330
1016352,2014,,UNDE,,UNDE,,,,,34,24,33,26,29,680,530,1210
1032890,2014,,FLIS,,,,,,,24,30,31,30,29,,,
1040696,2014,,UNDE,,UNDE,,,,,22,24,24,24,22,,,
1047701,2014,,THEA,,THEA,,,,,26,25,24,26,25,,,
1051189,2014,,UNDE,,UNDE,,,2,4,24,24,19,24,22,,,
1052040,2014,,PS  ,,USEC,,,,,27,22,22,19,23,,,
1052196,2014,,ACCT,,ECON,,,,,,,,,,540,570,1110
1055294,2014,,PNRS,,ELED,2.33,,,,22,24,21,23,23,520,470,990
1055458,2014,,ENVI,,ENVI,,,,,,,,,,480,460,940
1057433,2014,,PS  ,,PS  ,,,,,27,24,27,26,26,,,
1058317,2014,,UNDE,,EXSC,2,3.33,4,4,30,24,26,25,26,,,
1059789,2014,,UNDE,,UNDE,,,,,22,25,23,24,23,,,
1072467,2014,,ART ,,ART ,,,,,24,22,21,23,23,,,
1080574,2014,,PNRS,,,2,,,,28,19,30,29,27,,,
1081173,2014,,EXSC,,EXSC,2,2.33,3.67,3.67,30,21,32,27,27,,,
1083142,2014,,ELED,,ELED,,,,,23,24,22,24,22,,,
1087451,2014,,BIOL,,,,,,,26,23,33,26,27,,,
1089171,2014,,UNDE,,BMB ,4,,,,27,32,24,27,27,580,650,1230
1092831,2014,,UNDE,,BA  ,,,,,22,22,26,24,24,,,
1093018,2014,,PNRS,,,,,,,20,25,17,19,20,430,490,920
1095781,2014,,ELED,,ELED,,,,,29,24,26,27,27,,,
1096950,2014,,THEA,,,,,,,23,20,18,20,20,,,
1098332,2014,,BIOL,,ENVI,,,,,35,32,34,35,34,650,630,1280
1098532,2014,,ENGL,,ENGL,,,,,21,25,28,19,23,,,
1105879,2014,,UNDE,,,,,,,27,26,21,25,25,,,
1106066,2014,,COMM,,COMM,,,,,22,17,20,22,20,,,
1107946,2014,,PNRS,,NURS,3.33,3,,,30,24,30,19,26,,,
1109939,2014,,PNRS,,,2.33,1.33,,,30,24,22,23,24,,,
1110026,2014,,CJS.,,,,,,,28,17,30,19,22,,,
1110070,2014,,PNRS,,PRT ,2.67,2.67,,,24,19,23,21,22,,,
1110261,2014,,BIOL,,BIOL,,,,,26,27,29,27,27,,,
1110273,2014,,UNDE,,,1,,2,2,20,22,17,21,20,,,
1110375,2014,,BA  ,,ACCT,,,,,25,26,24,24,25,,,
1112065,2014,,BMB ,,,,,,,24,23,22,27,23,,,
1112865,2014,,EXSC,,,2,,,,25,19,26,25,24,,,
1115026,2014,,PNRS,,PSYC,3,3,,,26,24,26,26,26,,,
1115512,2014,,ECON,,ECON,,,,,32,30,32,26,29,,,
1116988,2014,,PSYC,,,,,,,25,23,26,23,24,,,
1117458,2014,,CHEM,,BMB ,,,,,30,32,34,28,31,,,
1121657,2014,,PSYC,,PSYC,,,,,25,21,21,23,22,,,
1121989,2014,,ACCT,,ACCT,,,,,23,22,23,22,22,,,
1122001,2014,,BIOL,,BIOL,,,,,25,23,36,27,28,,,
1122671,2014,,PNRS,,NURS,3,2.67,,,22,24,27,24,23,,,
1123810,2014,,BA  ,,BA  ,,,,,33,30,34,29,32,,,
1125243,2014,,MUST,,MUST,,,,,21,23,21,18,21,530,570,1100
1126365,2014,,CJS.,,CJS.,,,,,22,24,27,23,24,,,
1127678,2014,,PNRS,,NURS,4,4,,,,,,,,570,570,1140
1128679,2014,,PNRS,,NURS,3,3,,,23,20,20,20,20,,,
1128858,2014,,CE  ,,PMLS,,,,,20,24,29,21,24,,,
1131868,2014,,EXSC,,EXSC,3,3.33,4,4,22,22,24,24,23,,,
1132419,2014,,EDMI,,EDMI,,,,,23,23,30,26,26,,,
1133861,2014,,UNDE,,UNDE,1.33,,,,31,25,31,26,28,,,
1134379,2014,,PNRS,,PNRS,3,3,,,27,25,34,27,28,670,500,1170
1136355,2014,,PHYS,,,,,,,24,23,31,28,27,,,
1138996,2014,,UNDE,,UNDE,,,,,21,15,23,19,20,,,
1139176,2014,,PNRS,,NURS,4,4,,,31,30,31,26,30,,,
1139197,2014,,EXSC,,BA  ,3.33,,3,,27,25,24,23,25,,,
1140469,2014,,PNRS,,NURS,3,3,,,27,26,22,28,25,590,600,1190
1151262,2014,,EXSC,,,,,1.67,4,22,25,27,22,24,,,
1152395,2014,,PNRS,,PSYC,,,,,23,18,18,20,20,,,
1163908,2014,,ACCT,,,,,,,32,24,31,25,28,,,
1172258,2014,,EXSC,,BA  ,1.33,,3,3.67,,,,,,510,560,1070
1174476,2014,,UNDE,,,,,,,19,22,18,26,20,,,
992583,2013,,COMM,,COMM,,,,,33,22,28,23,25,,,
993485,2013,,SPAN,,,,,,,22,23,22,23,23,520,490,1010
1002382,2013,,BIOL,,,,,,,25,24,29,26,26,,,
1002927,2013,,PNRS,,NURS,4,4,,,24,24,25,23,24,,,
1003117,2013,,PNRS,,,2,2.33,,,26,24,25,25,25,520,570,1090
1007878,2013,,EXSC,,FINA,3,3,4,,33,31,34,26,31,,,
1010328,2013,,UNDE,,COMM,,,,,30,23,29,25,27,,,
1033830,2013,,ACCT,,ACCT,,,,,28,25,26,22,24,,,
1034054,2013,,PNRS,,NURS,4,4,,,28,28,33,33,30,640,650,1290
1034451,2013,,UNDE,,,,,,,22,23,22,21,20,,,
1038101,2013,,EXSC,,COMM,1.67,,2,3,21,25,23,23,23,560,580,1140
1046106,2013,,PNRS,,,,,,,22,16,23,22,20,,,
1046273,2013,,UNDE,,,,,,,25,25,22,23,24,,,
1046816,2013,,BIOL,,,,,,,28,27,31,29,29,,,
1047797,2013,,PNRS,,,,,,,23,25,22,24,23,,,
1048689,2013,,EXSC,,EXSC,3,3,4,4,24,18,20,21,21,,,
1048880,2013,,PNRS,,R.T.,3,3,,,24,26,24,17,23,,,
1049466,2013,,UNDE,,ACCT,,,,,23,29,22,24,25,,,
1050095,2013,,EXSC,,EXSC,4,4,4,4,34,27,35,25,30,,,
1050174,2013,,BIOL,,,3,3,3,3,25,22,24,23,23,,,
1059824,2013,,UNDE,,COMM,,,,,29,19,26,24,25,,,
1060544,2013,,UNDE,,ENVI,,,,,28,26,31,33,30,,,
1060588,2013,,BA  ,,BA  ,,,,,30,25,30,30,29,550,520,1070
1060755,2013,,BA  ,,BA  ,,,,4,23,17,29,20,22,440,430,870
1061046,2013,,UNDE,,,,,,,35,22,33,25,29,,,
1062170,2013,,UNDE,,HIST,,,,,34,28,34,29,31,,,
1063066,2013,,THEO,,THEO,,,,,26,16,28,24,24,,,
1063945,2013,,PNRS,,NURS,3,3.33,,,,,,,,450,520,970
1065337,2013,,UNDE,,CJS.,,,,,24,17,23,24,22,,,
1065362,2013,,BA  ,,,,,,3.33,21,19,23,21,21,,,
1065449,2013,,ENGL,,ENGL,,,,,33,25,34,26,29,,,
1065607,2013,,UNDE,,,,,,,25,27,30,30,28,,,
1066698,2013,,BA  ,,BA  ,,,,,27,21,27,22,24,,,
1066818,2013,,UNDE,,PS  ,,,,,21,18,25,25,22,640,500,1140
1067267,2013,,PSYC,,PSYC,,,,,31,26,29,23,27,,,
1068217,2013,,FINA,,FINA,,,,,,,,,,640,690,1330
1069214,2013,,BMB ,,BMB ,,,,,29,28,36,30,31,,,
1069463,2013,,UNDE,,NURS,3,3,,,21,24,24,21,23,,,
1069634,2013,,UNDE,,,,,,,,,,,,510,400,910
1072469,2013,,UNDE,,EXSC,2,3.33,2.67,4,22,22,26,24,24,,,
1072474,2013,,UNDE,,COMM,,,,,19,17,21,26,21,,,
1072502,2013,,PSYC,,PSYC,,,,,25,23,31,23,26,,,
1073268,2013,,PS  ,,ACCT,,,,,34,27,32,27,29,,,
1073476,2013,,BIOL,,BA  ,,,,,21,22,28,22,23,,,
1074327,2013,,PS  ,,PS  ,,,,,24,25,24,25,24,,,
1074417,2013,,BA  ,,BA  ,,,,,22,22,24,26,24,,,
1076910,2013,,COMM,,COMM,,,,4,21,19,19,19,20,,,
1080278,2013,,PSYC,,,,,,,23,21,24,20,22,,,
1086188,2013,,EXSC,,EXSC,4,4,4,2,20,27,16,23,22,540,600,1140
1094317,2013,,BMB ,,,,,,,31,26,35,30,31,,,
1094685,2013,,BA  ,,,,,,,,,,,,490,420,910
1108070,2013,,COMM,,,,,,,,,,,,550,490,1040
1115101,2013,,UNDE,,,,,,,19,22,26,19,22,,,
60992,2014,,UNDE,,CHEM,,,,,34,31,34,29,32,,,
107153,2014,,BIOL,,BIOL,,,,,32,26,35,28,30,,,
107154,2014,,COMM,,COMM,,,,,27,23,21,24,24,,,
907648,2014,,UNDE,,,,,,,23,24,25,20,23,,,
943437,2014,,UNDE,,UNDE,,,,,24,19,25,27,24,,,
1006171,2014,,MUST,,MUST,,,,,26,26,24,24,24,,,
1037586,2014,,PSYC,,CJS.,,,,,,,,,,480,520,1000
1041366,2014,,THEA,,THEA,,,,,29,26,31,26,28,,,
1041492,2014,,PNRS,,PNRS,1.33,,,,22,23,20,23,22,,,
1044189,2014,,ELED,,ELED,,,,,26,24,33,23,27,660,550,1150
1047609,2014,,BIOL,,BIOL,,,,,24,28,27,25,24,,,
1050178,2014,,ART ,,ART ,,,,,26,24,31,23,25,,,
1051619,2014,,COMM,,COMM,,,,,34,31,35,36,33,,,
1051880,2014,,BIOL,,,,,,,28,28,33,32,29,,,
1055321,2014,,ELED,,THEO,,,,,,,,,,480,590,1070
1055535,2014,,MATH,,MATH,,,,,34,28,32,27,29,,,
1071521,2014,,BA  ,,BA  ,,,,,25,21,23,23,22,,,
1080305,2014,,CE  ,,,,,,,23,24,18,23,22,,,
1081916,2014,,BIOL,,BIOL,,,,,29,27,34,28,29,610,550,1160
1092399,2014,,UNDE,,,,,,,28,23,28,23,24,,,
1094521,2014,,MUST,,MUST,,,,,32,26,36,28,30,610,570,1180
1095787,2014,,EXSC,,PNRS,3,,3.67,4,,,,,,460,530,990
1098377,2014,,EXSC,,EXSC,3,3,4,4,27,27,32,27,28,,,
1101820,2014,,UNDE,,NURS,3,3,3.33,,29,24,25,25,25,,,
1102752,2014,,EXSC,,EXSC,3.33,4,4,4,30,31,32,26,29,,,
1105116,2014,,PNRS,,NURS,2.67,2.67,,,24,21,25,25,24,,,
1108223,2014,,PNRS,,NURS,4,4,,,24,22,23,26,23,,,
1109893,2014,,BMB ,,BMB ,,,,,35,30,34,34,33,,,
1110159,2014,,PNRS,,NURS,3,3,,,30,27,33,28,29,,,
1110249,2014,,PSYC,,PSYC,,,,,25,21,23,23,23,,,
1110732,2014,,ELED,,ELED,,,,,26,17,22,21,20,,,
1111458,2014,,PSYC,,PSYC,,,,,32,25,32,24,28,,,
1111838,2014,,PNRS,,NURS,4,3,,,,,,,,550,470,1020
1112210,2014,,PSYC,,PSYC,,,,,21,28,29,24,26,,,
1116987,2014,,PNRS,,PNRS,3,2.67,,,32,26,28,24,27,,,
1117823,2014,,PNRS,,NURS,4,,,,22,22,21,21,21,,,
1118398,2014,,PNRS,,PNRS,2.67,2,,,21,20,17,21,20,440,450,890
1121031,2014,,EXSC,,ENVI,2,,3,,,,,,,590,470,1060
1126349,2014,,PMLS,,PMLS,1.67,,,,24,22,27,25,24,,,
1127380,2014,,UNDE,,UNDE,,,,,27,26,26,25,26,470,500,970
1129054,2014,,CJS.,,CJS.,,,,,25,26,25,24,25,,,
1129230,2014,,CS  ,,CS  ,,,,,,,,,,470,540,1010
1132181,2014,,ACCT,,ACCT,,,,,24,24,23,24,24,,,
1134392,2014,,BMB ,,BMB ,,,,,30,28,35,30,31,,,
1135330,2014,,EXSC,,EXSC,,,4,4,26,24,27,25,26,,,
1135386,2014,,EXSC,,EXSC,3,2,4,4,,,,,,450,550,1000
1135829,2014,,BIOL,,,,,,,24,22,23,23,23,,,
1138576,2014,,UNDE,,,,,,,36,34,33,32,34,,,
1139899,2014,,EXSC,,EXSC,2.33,2.67,3,3,27,32,30,32,30,,,
1142755,2014,,EXSC,,,4,,3,4,24,24,23,25,24,,,
1164080,2014,,BIOL,,PSYC,,,,,33,25,30,27,29,,,
989878,2013,,PNRS,,NURS,4,4,,,21,21,21,22,21,,,
991049,2013,,PSYC,,PSYC,,,,,29,24,33,26,28,,,
992721,2013,,EXSC,,COMM,2.33,1.67,3,4,24,23,25,23,23,,,
993319,2013,,BA  ,,BA  ,,,,,30,24,35,30,30,,,
993893,2013,,PSYC,,PSYC,,,,,29,23,28,26,26,,,
994084,2013,,ACCT,,,,,,,,,,,,720,450,1170
994579,2013,,BIOL,,BIOL,,,,,21,24,19,26,21,,,
996269,2013,,BA  ,,BA  ,,,,,21,19,22,21,20,,,
1000356,2013,,ELED,,ELED,,,,,23,28,24,31,26,,,
1000853,2013,,ACCT,,,,,,,24,23,33,27,26,,,
1006318,2013,,CE  ,,,,,,,25,28,25,27,26,,,
1015757,2013,,BIOL,,BIOL,,,,,31,27,29,29,28,,,
1018221,2013,,PNRS,,NURS,3,3.33,,,25,25,24,25,25,,,
1023379,2013,,ELED,,,,,,,19,19,21,23,20,,,
1027641,2013,,UNDE,,,,,,,22,27,23,24,24,,,
1031398,2013,,BIOL,,ENVI,,,,,26,27,28,30,28,,,
1033647,2013,,ELED,,ELED,,,,,20,16,22,20,19,,,
1035418,2013,,BIOL,,BIOL,,,,,33,32,34,28,31,,,
1035849,2013,,PNRS,,NURS,4,4,,,25,24,25,23,24,,,
1035851,2013,,COMM,,,,,,,21,18,22,21,21,,,
1037002,2013,,USEC,,PSYC,,,,,28,20,30,26,26,,,
1039339,2013,,BIOL,,,,,,,28,21,24,21,24,640,490,1130
1041771,2013,,UNDE,,,,,,,24,23,23,21,23,,,
1046118,2013,,PNRS,,NURS,3,3.67,,,25,19,29,24,24,,,
1046456,2013,,PNRS,,NURS,3,3,,,25,20,24,21,23,580,480,1060
